Review,Label
Mới mua được 5 ngày các phím điều hướng cam ứng đơ các phím điều hướng trong cài đặt  không sử dụng được thanh trang thái cũng đơ luôn phải khoi phục cài đặt gốc  lại máy mới xài lại bình thường a chán quá 🙁😑,-1
Mới cập nhật xong cảm ứng cứ bị đơ khó chiu. Nhanh nóng máy hơn lúc chưa cập nhật.,-1
"Tốc độ sạc tỉ lệ thuận với tốc độ tụt pin, rất thất vọng, sạc pin 100% tắt hết ứng dụng chạy ngầm, tắt hết tính năng gây hao pin, bật cả chế độ tiết kiệm pin, chỉ nhắn tin zalo thôi mà vừa sài vừa phải dè chừng sợ nó tắt nguồn, chưa đc nửa ngày. Đt mua ngày 18/5 tại thế giới di động.",-1
Mới mua. Sạc pin đủ thời gian. Trên 10t. Mà tụt nhanh quá..bắt sóng cực yếu. Thua đt Tàu..cảm thấy hối hận khi lỡ mua,-1
"Máy nóng bất thường, pin tuột quá nhanh trong khi chỉ mới mua 1 ngày, lần đầu sạt 10 tiếng khi rút ra vài phút sau tuột mất 2% pin....",-1
Mình xài dc 1 tuần có đánh giá thế này. Loạn cảm ứng nặng. Mua chụp hình chơi thì dc mua chơi game mình khuyên các bạn không nên nhất là liên quân.,-1
Mới mua được 4 ngày .máy chạy ứng dụng rất nóng .pin nhanh hết để không cũng tụt phần trăm pin . còn lại đều ổn ,-1
Hối hận đã mua samsung a70 9tr300 mà cảm ứng loạn quá ko nhậy chút nào dùng ức chế kinh khủng ,-1
"Xem đánh giá chê quá nhiều mà mình vì thích cái kiểu máy và cái camera nên cứng đầu mua và kết quả quá chán... nhất là cảm ứng nhảy lung tung và có khi nhấn không ăn,đánh chữ rất bực mình...Camera thì tạm đc, k phải quá đẹp gì, đc mỗi cái chụp góc rộng thôi.Với số tiền bỏ ra không đáng tí nào. Khuyên mn k nên mua.Thất vọng 😶",-1
Mới mua về đánh game di chuyển hay bị đứng. Khi cập nhật lên thì đỡ hơn nhìu. Pin 4500 nhưng rất mau hết,-1
Tức thiệt bắt sóng gì yếu quá chơi game thì giật giật chụp hình thì mờ câm khuyên ae đừng mua đt Samsung sài thua đt trung quốc hối hận nản ghê mua về sài hối hận thôi,-1
"Pin không trâu như giới thiệu, để qua đêm vẫn bị tụt pin. Cảm ứng vẫn hơi loạn..",-1
Mới mua về được 10 ngày thì trả lại ngay. Chấp nhận lỗ 1tr9 vì cảm ứng loạn. Pin k trâu như mình tưởng.,-1
Máy chơi  game nóg lên  bị  loạn  cảm  ứng bị  giật  giật  bấm  nó ko ăn  samsung  lỗi ko khắc  phục  được bằng phần  mềm  cập nhật thì  thu hồi  máy đi ko ai dùng đc chỉ mất tin tưởng khác hàng tiêu dùng thôi  mua 9tr về  mà  trải nghiệm  quá  thất  vọng ,-1
Sau 1 thoi gian su dung nhuoc diem lon nhat o con nay la mat lung de tray xuoc. Voi cau hinh cung binh thuong so voi gia hon 9 trieu thi hoi chat. Camera 32p cung khong duoc net lam anh chup bi am vang. Van tay sau khi cap nhat lai dung cung tam duoc voi lai mo khoa khuon mat hoi lau...,-1
"Lỗi cảm ứng nghiêm trọng, không chỉ trong game mà kể cả di chuyển bình thường hay nhắn tin cũng vậy. Chụp ảnh thì xấu tệ",-1
"Ko hài lòng lắm.
Ko hiểu sao vào xem livetream hay mấy video trên face lại bị mờ.
Nói chuyện bên kia nghe nhỏ
",-1
"Sau 20 ngày mua thì thấy Loạn cảm ứng , chụp hình xấu, thua oppo f9 nữa , máy không mượt , chạy chậm",-1
Mới ra mua thì ko có tặng gì .giờ lại có quà tặng . dùng thì đc tiếc ko có samsung pay vỏ bằng nhựa nên dễ bị trầy mặc dù đeo ốp còn mọi thứ đều ok..giá tàm này hơi mắc nói chubg thích là mua thui,-1
Máy mình bị lỗi còn bảo hành mà đem ra TGDD đổi lại thì nói ko có gì khuyên các bạn nên mua redmi note 7 cho đã rẻ ko bị lỗi máy thứ hai của mình là Oppo a7 chơi game liên quân ko hiện tượng giật lát sps 31 đỡ hơn con đt thứ 1 là ss a70 chơi game bị giật lag,-1
Quá thất vọng về máy này. Quá sai lầm chơi game lỗi cảm ứng di chuyển bị đứng. Vân tay không nhạy. ,-1
Thấy mọi thứ đều ổn nhưng khi chơi game bị giật lát đem ra TGDD đổi thì nói ko bị gì rất thất vọng về sam sung,-1
máy sài cục kì tệ. cảm ứng k mượt gióng như bị liệt vậy ak còn nt thì nhẩy tùm lum. nói túm lại là sai lầm khi mua  ,-1
lỗi cảm ưng khi chơi game còn lại đều ổn mong hãng sớm khắc phục,-1
Pin 4500 mà để ko mau tuột pin quá ko xử dụng vẫn tụt pin dù ứng dụng ko nhiều nhưng dùng thì mượt pin 4500 mà ko cầm được samsung kém quá,-1
4g yếu thua điện thoại giá thấp nữa. Gần trụ phát sóng mà bắt được 2 vạch tín hiệu. ,-1
"Mới mua được 10 ngày . Máy sử dụng 3g nóng máy,nhanh tuột pin. Cảm ứng chơi game bị loạn không chơi được. Mình mới chuyển từ ip qua samsung mà không thấy vừa ý.",-1
"Moi thư ok nhưng chơi liên quân chán lắm. Di chuyển như liệt phím, sóng wifi thì tụt.  Tóm lại mình  mua để chơi game nhưng  quá  thất vọng.",-1
"Em mới mua còn này mà cảm ứng quá tệ hại ..tệ nhất điện thoại mà em từng dùng..bỏ ra hơn 9 triệu.mà đổi được cái đt cảm ứng tệ hại như thế này.bạn nào chưa dùng thì mình khuyên thật các bạn không nên mua A70 nhé..mình mới dùng mà mình muốn đổi con mới luôn ý..vân tay thì yếu.cam ứng nảy lung tung..nt nhiều khi muôn vứt luôn cả đt
",-1
Điện thoại A70 này tôi mua nay 2 tuần khá thất vọng...dấu phân tay kém ....nhận điện khuân mặt cũng tạm đc....máy cảm ứng không nhạy ....máy hay nóng...camera cũng đc.,-1
Sao mua hàng ko có quà tặng nhỉ bán vẫn giá đấy mà ko bớt đc như là cãng hãng khác ,-1
Chỉ dễ nghe và gởi và nhắn tin.thua cùi bắp .cảm ứng cũng đơ đơ .k chơi game dc .phí tiền,-1
Quá tệ với lỗi cảm ứng đa điểm. Tẩy chay sam ssung rồi. Từng là fan nhưng giờ tôi chịu. Samsung a70 bỏ đi,-1
"Chia sẻ chân thành nha mọi người.máy sóng yếu là do cài đặt chế độ 4g nha.cài lại 2g sóng full vạch ngay.wifi minh thấy bắt sóng mạnh và ổn định hơn con a8 star.
Khuyết điểm.Thứ nhất:cảm biến vân tay rất tệ.Thứ hai:máy hay bị đơ và cảm ứng có khi ko ăn khi chơi liên quân,còn free fire thì vào chơi được khoảng 1phut máy đơ luôn,thử xóa và tải lại vẫn vậy.Thứ ba:ko có tự động xoay màn hình nên rất bất tiện.
Ưu điểm:mở khóa khuôn mặt rất nhạy,cảm ứng rất mượt,pin rất ok.loa nghe ổn.đó là ý kiến của mình sau hơn 2ngay trải nghiêm máy.",-1
"Pin của galaxy A70 4500 ms mà thua xa pin điện thoại j7pto 3300ma, mình nghỉ với thiết kế này thì đt nay sài vài tháng là vào vựa ve chai, hối hận khi bỏ. Ra gần 10tr mua von này",-1
"Máy mượt, pin cao nhưng nhanh hết chỉ đc ở mức trung bình. Game chiến ok, max setting vẫn mượt nhé. Màn hình to rõ đẹp, xem phim giải trí cực đã. Loa ngoài hơi nhỏ, ko to. Camera sau đẹp, trước tạm chấp nhận được. Cảm ứng thỉnh thoảng ko nhạy lúc chơi game ko biết do cấn tay hay lỗi.",-1
"Hôm qua sỉn sỉn nên lỡ tay thanh toán online chiếc A70 này... 
Qua 1 ngày trải nghiệm thấy cũng rất okey... Mỗi tội bắt sóng quá yếu 0 vạch 1 vạch.. ra ngoài nhà cao lắm 3 vạch. Thật không hiểu hãng samsung lại làm ra yếu sóng như vậy... 
Giờ nếu trả lại hàng thì phải mất 2 triệu trắng rồi... Nếu đổi mới thì lỗi sóng yếu vẫn còn..... 

Làm sao đây TGDD ?",-1
"Đổi máy vẫn bị nóng, tụt pin nhanh cầm máy chạy 10km về đến nhà từ 64% giờ còn 52% pin, mấy vẫn nóng. Con rung gõ nhẹ kêu rè rè. Mình khuyên mọi người không nên chọn ss A 70",-1
"Mới đổi con A70 mới, cho thấy pin vẫn tụt nhanh, con rung gõ nhẹ kêu xè xè, quá thất vọng con ss A70",-1
"Tuy sản phẩm bị lỗi và đổi lại hơi lo về sp 1 chút, nhưng được các anh bên thegioididong ho trợ hết mình , cảm ơn các anh thegioididong mỹ phước 1",-1
Máy bị đơ màn hình khi chơi pubg va liên quân cho hoi xin doi may dc ko con moi thu deu on xai ok  ,-1
"A70 mọi thứ điều ổn định nhưng chơi game Liên Quân bị loạn cảm ứng , đi chuyển tướng nó bị đơ đơ lúc đi được lúc không",-1
"Mọi thứ đều tốt, mỗi cái game liên quân di chuyển với đánh skill định hướng rất khó khăn",-1
"Con này chơi liên quân di chuyển bàn điều khiển tướng nó đi đơ đơ , nhiều người comment mình không tin mua rồi tiết. Chắc phái trả máy. Truớc khi mua kiểm tra hộp bị cắt seal trước rồi , mình hỏi nv sao cắt seal , họ nói mở để nhập thông tin mà thấy ngộ. Thông tin bên ngoài hộp có này đủ sao mở. TGDD bán cho khách hàng không rõ sp làm mất lòng tin khách hàng.",-1
Máy dùng cũng ok.nhiều chế độ thông minh ở phân khúc tâm trung .giá ở tầm 8tr4 thì hợp lý hơn.còn ai hay chơi game k nên mua vù đa điểm cảm ứng hoặc phần mềm chưa tốt bị lỗi di chuyền trên game pubg và liên quân(game mk test)đang di chuyển thì đứng lại.,-1
"Theo mình nhận sét mới mua dt sáng hôm nay thì.
Thứ nhất: đt A70 pin 4500mp mà rút pin quá nhanh, pin báo cho cao mà sài tệ quá
Thứ hai: đt A70 ko có hỗ trợ 4G, nó chỉ có 3G/2G mình sài 4G ko đạt cho lắm chơi Liên Quân ko đc. Koi youtube thì ko vấn đề gì, cái này vẫn thua hàng Tàu nhiu nha.
Thứ ba: bắt sống đt quá tệ cái này mới đáng nói Sam Sung làm ăn càng ngày càng tệ sống đt bắt ko ỗn định thì chịu nha m.n
Với số tiền 9tr3 thì ko đáng cho lắm nên khuyên m.n ko nên sai loại này, mình lở dại mua rồi cũng chịu thôi.
Nếu ai thắt mắt cần ng đối chứng thì cmt vào bên dưới mình cho số dt nói chiện lun. 
ĐT A70 theo mình thấy quá tệ với những Sam Sung quản cáo nên mình cho 2 sao an ui tinh thần quản cáo của nhân viên Tgdd thôi.",-1
"Khuyên ai mua a70 này về chơi game thì đừng mua. Test liên quân. pubg.đá banh. Võ lâm. Nút di chuyển bị đơ, không di chuyển đc. 9230k. Mua về để chặn giấy. Chán",-1
"Mau hết pin quá..4500ma.mà mau hết quá tr..45%, để không nửa ngày còn 17%, tất cả điều ok..chán quá",-1
"Mới mia về giờ máy bị đơ thì sao day,mới mua chưa được 3 ngày nữa..cảM Thấy ko hài lòng",-1
"Vân tay chậm. Mà nhanh hết pin. Hoài tiền,........................................",-1
"Mình mới mua máy được một ngày sử dụng thì thất bắt wifi kém, cảm ứng có lúc chậm có lúc nhảy lung tung, âm thanh phải để maximum mới nghe rõ, điều chỉnh nhỏ 1 tý thì âm thanh nhỏ đi rất nhiều chứ ko phải hơi nhỏ lại. Để 2/3 âm lượng là khỏi nghe được gì luôn. ",-1
"Mới mua được 3 ngày, đầu tiên cảm nhận là đẹp nhưng cảm ứng hay bị đơ, cảm ứng hay nhảy lung tung, màn hình rất hay đơ và không nhận vân tay, mặc dù mình xài dòng đt cảm biến vân tay rất lâu và biết cách tạo 2 vân tay cùng 1 ngón để dễ mở hơn. Pin thì rất nhanh tụt so với dung lượng 4500mAh của nó. Nói chung là tệ,mong có những bản vá kịp thời",-1
"Đã mua được 3 tháng nhưng càng lúc càng tụt pin nhanh, tôi đã thử sạc đầy pin và không vào game xem sao thì chỉ lướt fb thôi mà đã mất 20% pin. Pin 4500w chỉ là cú lừa thật sự, đây chỉ đàn 4000w",-1
"A70 tôi dùng được 4thang. Nếu các  bạn có ý định mua tôi phiên nên suy nghĩ lại. Nếu chỉ xem phim, nghe nhạc, chụp ảnh và nghe gọi thì được. Còn để chơi game thì A70 thua xa các dòng đt cùng có cấu hình hay độ phân giải như A70.
Cứ vào game chơi được 3 - 5 phút mấy đơ và đứng hình không chuyển đươc luôn dù là mạng tốt hay có yếu.Còn ở các dòng đt khác mạng có yếu thì vẫn hoạt động được chỉ là lát tí trong thao tác nhân vật game. Nếu bạn nào có ý đinh mua nên cân nhắc sử dụng mục đích gì.Dòng A70 này đã bị lỗi ở chíp sử lý hay ở chỗ nào đó .",-1
"Snapdragon 675 8 nhân chip này so tầm giá thì hơi cao. 
Ai dự định mua nên cân nhắc",-1
"Sản phẩm quá tệ.Tuy giảm nhiều nhưng nhưng máy dùng quá chán so với giá. Các hãng khác cùng giá ngon ổn định đây a70 vân tay quá kém,màn hình nhanh giật lác .Mình sử dụng được gần 1 tháng phải mang ra để đổi sang oppo dùng quá là ổn định luôn",-1
Đừng mua ! A70 lỗi nhiều lắm đt thì mắc mà thua đt trung quốc nữa Lỗi như sạc không đc tắt màn hình không đc lỗi usb pin không đc trâu như quảng cáo chơi game lag nóng máy cực mình sử dụng đang thấy hối hận,-1
Nhân viên tư vấn nhiệt tình. Mới lấy máy hôm qua. Hôm nay loa bị rè kinh khủng luôn. 2 sao cho nhân viên. 1 sao cho máy,-1
Cần hổ trợ vì lỗi vân tay. Vân tay nào máy cũng nhận và mở khóa ban đầu minh nghĩ do con minh có nét tương đồng nên nhận dạng khuôn mặt nhầm nhưng sáng nay đưa bé e thử vân tay thì mới biết,-1
"Máy dùng khá chán. Cam k như giới thiệu. Ảnh mờ mờ nhạt nhạt. K chân thật rõ nét như quảng cáo. 
Cảm biến vân tay thì đúng thật quá chán. Thời gian đầu còn dùng đc. Chứ giờ là tạch luôn. K dùng đc vân tay nữa rồi.
Thỉnh thoảng sài máy màn hình còn bị nhiễu. Ko biết lí do vì sao ???? 
Lần đầu tiên mua điện thoại mà cảm thấy ko thỏa mãn như con A70 này",-1
Pin kém quá 1 ngày không đủ pin sài chơi game sụt pin nhanh.còn lại sài cũng khá ok rất hài lòng về máy trừ khoản pin và vân tay vẫn hơi kém,-1
"Cảm biến  tệ hại vô cùng,  đt truy cập mạng lúc đc lúc ko , vừa hết 1thang 1 đổi một là nó dở chứng . Bật tắt chậm như rùa, chụp hình bao mờ . Đcmn chơi game mà nó gật như lên cơn. Đéo biết lúc mua có bị đưa ngay hàng sài rồi ko nữa . Hối hận vô cùng , lúc mua gần 10t mà chả ra đâu. 
Ko bao h mua hàng của samsung nữa, chỉ đc cái thương hiệu. ",-1
"Đã mua được 2 tuần và thấy chiếc điện thoại này vô cùng tệ, camera chụp xấu, không rõ nét, lên sáng không chân thực. (Thiết kế 3 camera hình như chỉ để làm màu, khả năng lấy nét còn thua cả mấy dòng điện thoại ghẻ 2 3triệu).  Cấu hình thì xập xệ, chơi PUBG giật lên giật xuống, xem youtube thì hình ảnh cứ bể bể sao ấy. Chốt : đừng mua, với 9 triệu các bạn có thể mua được một chiếc điện thoại khác  ngon hơn, hoặc nếu vẫn thích Samsung thì các bạn mua cũ lại note8 note9 s7e s8 xài là bao ổn áp.  Riêng mình thì mình sắp bán luôn con này rồi, tiếc tiền quá.... ",-1
"Thứ 1 : máy ram khủng mà choi frie free bị đứng ( quá tệ cho ss )
Thứ2 : camera trước vừa xấu vừa ảo 
Thứ 3 : pin nhanh hết , tụt cực kì nhanh
T khuyên ai mua máy về chơi game frie free nên xem lai
",-1
"Mua con này nản thật ý bắt sóng 4g giỡ kinh khủng giỡ hơn j5 prim bắt sóng wifi còn tệ hơn  nữa.
Chơi game thì khỏi nói giật lag mà đặt biệt mau nóng máy kinh khủng, dùng wifi đánh liên quân 2 trận ko dám chơi nữa sợ nó nổ cho chết.
Ko hài lòng tí nào.",-1
"Mọi thứ tạm ổn khi nhận được bản cập nhật tháng 10.chỉ có pin nhanh tụt hơn.camera không tốt,",-1
"TGDD ngày càng kém, khách hàng mua trả góp cũng là khách, cũng vẫn phải trả tiền.nhân viên bán hàng vừa nghe mua trả góp là quay ngoắt 180,nhân viên công ty tài chính home credit tiếp nhận thông tin giấy tờ xong, lúc sau báo không được, cũng chẳng nói gì thêm, đến lúc qua làm bên HD cũng không được dù giấy tờ đầy đủ cả.nhân viên hc đang ngồi cạnh nói sang"" anh ơi, không mua được thịt thì cũng không mua được cá đâu 😂.",-1
"Chưa mua, dự định mua, mà thấy nhiều bạn đánh giá không tốt về sản phẩm, cảm thấy rất hoang mang, ",-1
Dùng mượt .chơi game ko bị dật pin bền .mỗi tôi chơi game màn hình hồi tố .ae nên mua,-1
Chán a70 quá dùng 2 tháng nt bị đơ. Dơi nhẹ vỡ luôn kính camera sau vân tay khuôn mặt chậm  nói chung là không nên mua,-1
Nghe nhạc thì cứ giật giật. Rè rè. Phát chán.  Lãng phí tiền mua. Dùng cực chán. Cảm biến thì chậm.,-1
Cảm biến vân tay quá chậm. Khuôn mặt chậm. Giá quá cao. Dùng chán. Chơi game chẳng mượt.,-1
pin sạc lâu. hết nhanh. mua đc 3 hôm đã hỏng sạc. chơi game k mượt. máy nóng nhanh. nói chung k thích bằng oppo ,-1
A70 chơi liên quân nút di chuyển hay bị mất cảm ứg đang đi tự dưng bị đứng lại hơi buồn ở lỗi này,-1
"Mua lâu rồi. vân tay quá kém dí mãi mới mở đc, chơi game (vd liên quân) thì cảm ứng ko nhạy rất kém, máy thì rất nóng nên thỉnh thoảng bị đơ 1 tý ( ko phải do mạng hay fps)lúc chơi  , loa ngoài chơi game khá nhỏ. Nếu bạn nào hay chô game nên chọn con khác chứ con này sang chảnh thì đc.",-1
Thấy nhiều người bảo A70 pin hao nhanh. Cái này quá chuẩn luôn. Mình xài fb vs yt xíu mà hao kinh game thì ít có chơi. Pin 4500 mà bị hao nhanh thì cũng z . ,-1
" bảo mật vân tay, nhận diện khuôn mặt kiểu gì mà còn không nhạy bằng bỏ trong túi quần, mở bằng vân tay cứ không khớp, nhận diện khuôn mặt thì lúc mới mua về con nhanh, nhưng qua vài tháng sử dụng thì mở cả buổi cũng chẳng được. Nhưng mà bỏ vào túi quần đi vài vòng là mở ra đc, điện thoại quá đỉnh....quảng cáo chụp ảnh thế này thế nọ nhưng sử dụng rồi mới biết là hình ảnh quảng cáo chỉ mang tính chất minh họa. Còn tệ hơn chữ tệ nữa.",-1
"Sài được 1 tháng, tất cả mọi thứ ok , mỗi tội bắt wifi quá kém, không biết có bản cập nhập khắc phục không ",-1
Máy xài mau nóng xài 4 tháng bị hư loa trong bin tụt mau a70 xài kg ngon với số tiền mình bỏ ra hát nhạc mà loa ngoài ra hơi nóng ngoài tay luôn,-1
"Mọi thứ ok.
Thất bại nhất là vân tay. Một thất bại tồi tệ của samsung.
Camera cũng quá tệ.  Bạn nào có nhu cầu mua tự sướng chụp chẹt thì ko nên mua. ",-1
"Mình định rước 1 e,lên đây thấy ai cũng chê cái vân tay,xong lại thấy nói lỗi này lỗi nọ,hơi buồn.",-1
"Mọi thứ ok. Chỉ có vân tay không nhạy cho lắm. Camera chụp hơi xấu. Pin trâu, sạc nhanh, cảm ứng mượt , rất đáng đồng tiền.😊",-1
"Đã trải nghiệm ss a70 mọi thứ khá ổn định.nhưng Không hài lòng cảm  biến vân tay bên trong màn hình hk nhạy cho lắm, camera trc chụp hình xấu, máy hơi hơi đơ đơ fb, zalo. ",-1
Không cho kết nối cáp usb với máy tính.  Không hỗ trợ ucb otg. Quá tệ cho mức giá tầm trung.  Thua cả những máy đời cũ.  Được mỗi bộ nhớ trong 128 gb,-1
"Máy lỗi liên tục, khuyên ae k nên mua con này. Mua về đầu thì mượt, càng ngày càng nhiều lỗi",-1
Máy xài ok nhưng khi mở khoá vân tay thì bị lỗi ko nhận dạng đc. Mong là phần mềm sẽ cập nhật sửa lỗi khoá bảo mật vân tay cho dòg A70.,-1
Thật buồn vì mình ko tìm hiểu trước khi mua.  Máy cùi quá. Ko kết nối đc otg. Cắm cáp vào máy tính cũng ko nhận. Ko thể nào copy đc ảnh sang. ,-1
"Thật hối hận khi phải mua con này, pin sài chưa tới một ngày, wifi bắt sóng rất tệ..... mọi người có lẽ nên chuyển dòng iphone sài là tốt nhất :)).",-1
"Ai có ý định mua máy này thì bỏ đi. Không thì hối hận ko kịp. Mới mua về dùng đc 3 tiếng là đơ. Nút nguồn phải bấm liên tục 4 đến 5 lần mới sáng. Khi thì bấm 1 lần là sáng nhưng đơ không vuốt màn hình để mở khoá đc. Mang ra đổi máy khác về củng bị như vậy. Khi chưa đăng nhập google thì dùng rất nhạy. Đăng nhập rồi tải vài cái ứng dụng nhỏ nhỏ, ko đến mức độ na nặng lắm đâu. Là bị đơ máy như thế liền, pin thì nhanh hết, để im ko xài củng tụt rất nhanh. Camera nói là 32 chấm nhưng cứ như là 5 chấm vậy",-1
Đã dùng đc khoảng 3 tháng và thật thất vọng.  Vân tay chỉ dùng đc 1 lần đầu tiên và duy nhất. Mở khóa bằng khuôn mặt lúc đc lúc không . Camera không có gì xuất sắc.  Hiện tại sau 3 tháng đã có hiện tượng giật lag . Không phù hợp với giá hơn 9tr đồng ,-1
Được quả pin trâu mới mà đôi lúc đơ ko hiểu lí do mặc dù k chơi game..mới mua được 1 tuần chưa trải nghiệm nhiều,-1
"Xài được 1 tháng 9 ngày máy lỗi không tắt màn hình được, máy nóng kinh, nv bảo hành bảo lỗi xung đột do cài nhiều bảo mật như vân tay, khóa màn hình, khuôn mặt.v.v... mà lúc mới mua về đã cài đặt vậy qua 1 tháng mới bị lỗi, phải cài lại nếu không được thì bảo hành, thất vọng quá.",-1
"Máy mua có 1 tháng đi bảo hành trả lời đã sửa rùi chời.lỗi màn hình k tìm ra nguyên nhân đổi ,lỗi vậy tôi biết tìm ở đâu biên bản nhận nguyên đai, nguyên kiện",-1
"Pin hết quá nhanh . Pin oppo f11 , 100% chơi này nọ tới khuya còn hơn 30% . Con này pin tận 4k5 mà chơi y như f11 . Tới khuya còn 20% . Ko biết sao đây ..... ",-1
Máy xài khá ok nhưng bắt wifi quá tệ kh dùng được quá lag vân tay quá tệ nhưng nhận diện khuôn mặt thì ok chỉ là kh hài lòng về bắt sóng wifi,-1
Thấy con này chơi game ko ổn tý nào 9tr2 mà chip Snapdragon 675 là quá tệ rồi thua con mi9t nửa,-1
"Mình mới mua con A70 Xanh chiều 04/8/2019. Qua hơn 1 ngày test thì mình có 1 số đánh giá về con này để có j ae tham khảo.

Ưu điểm:
- Pin trâu cực kỳ 4-50% dùng từ 7-8h tối đến 2-3h sáng vẫn còn gần 10%.
- Sạc nhanh 25W, tính ra 1 phút sạc đc 1%.
- Màn hình rộng, hiển thị tốt.
- Cảm ứng nhạy.
- Game mình nghĩ con này chiến tốt hết miễn cân đối đồ họa đối với 1 số game như Ros, Pubg,... mình có chơi con Gangstar Vegas 5 nặng 2GB mấy lận, đồ họa cao vẫn mượt.
- Rất nhiều chức năng thú vị, ae cứ trải nghiệm hoặc tra google.
- Mở khóa bằng khuôn mặt khá nhanh, lấy hình mở cũng nhanh luôn. )))
- v.v...

Còn ƯU ĐIỂM:
- Camera còn này mặc dù độ phân giải khá cao, khá nhiều chức năng hỗ trợ, nhưng mình thấy ảnh k được đẹp cho lắm. Chụp đủ sáng thì oke. Vì mình cũng k quan trọng ảnh ẹc lắm nên nhiêu đâu đủ dùng r.
- Vân tay thì phản hồi hơi chậm, thậm chí mình thấy nó tệ hơn con J7 Prime. Nhưng vẫn chấp nhận đc.
- Vỏ nhựa nên mày sắc k đẹp cho lắm.
...
Tạm thời mình thấy đc nhiêu đó. Nếu quay ngược thời gian thì mình vẫn mua vì mình chỉ ưa dùng Samsung, tài chính thì tầm giá 10c trở lại thì con này nhất rồi. 
",-1
Nói thật ai nghĩ mua chơi game thì nên dẹp. Dùng rất chán. Hối hận khi mua sam sung,-1
"mới mua được 1 tuần quá thất vọng,vân tay cùi chục phát được 1 2 phát.pin trâu.mỗi tội vân tay quá tệ thua xa a8 star",-1
"Pin rất ok. Mình quay phim cả ngày mới hết. Dùng bình thường 2 ngày. Vấn đề nhất là camera, rất tối, màu sắc quá tệ. Mình rất hay quay phim chụp ảnh nhưng so với điện thoại của các bạn khác thì dt của mình còn thua xa về màu sắc độ nét. Gần 10tr mà tệ.",-1
Mình thật qá thất vọng về a70 rồi chơi liên Quân cảm ứng cứ bị giật .mình đã đổi máy mới cũng vậy,-1
Mới mua thì không ổn lắm. Sau dùng thì thấy cũng ổn. K biết là dùng nhiều quen hay như nào nữa.,-1
"Cảm biến chậm
Xem video mờ trong khi dùng mạng wifi.
Nút âm lượng bên phải không tiện cho lắm
",-1
"Nút âm lượng ko đụng vào lúc thì tự bật to lên, lúc thì hạ âm xuống, chế độ sạc nhanh mà sạc gần 2 tiếng 30p mới đầy pin",-1
"Chỉ công nhận là máy đẹp nhưng qua đó phần mềm thì có nhiều cái bất hợp lí. 
-Sạc qua đêm hay để ko dùng tới cỡ 3 tiếng là y như rằng bật wifee hay 4G xài ko vô mạng mà phải reset máy lại mới dc,  lỗi nhỏ nhưng thử hỏi người tiêu dùng đã bỏ ra số tiền ko phải ít thì phải cho người ta cái nhu cầu hoàn hảo tí sao lại để như vậy được. 

- Bảo mật vân tay lại ko nhạy chỉ đc cái bảo mật khuôn mặt 

-Camera thì đến mấy chục chấm mà chả rõ MÀ CÒN QUÁ ẢO,  tưởng chế độ chụp thiếu sáng dc là rõ hay gì đó ai drf chỉ là làm trắng mịn mà còn bị nhoè,  selfie chả khác bóng Long Xuyên",-1
Ns tht thì ng thân xài ch tối ưu lắm nên giảm ít nhất vs dòng máy hiện tại galaxy a70,-1
"cảm ứng đơ ... Không nên mua
Mới mua đã bị như vậy rồi ... bấm phím còn bực ....",-1
"Máy bắt wifi kém,pin tụt từ 80℅ trở xuống khá nhanh.Sắp tới chắc phải đưa lên đổi cái khác thôi.",-1
Tôi đag dùng sản phảm này và rất thật vọng. Ko dùng ứng dụng cũng có quảng cáo và cập nhật bản vá thì cảm ứng rất kém,-1
"Tôi mua a70 đc hơn 1 tháng thì phải đem tới trung tâm bảo hành samsung 4 lần vì máy bị lỗi cảm ứng , thsy màng hình cho tôi xoq thì về nhà tes vẫn bị lỗi ( chơi liên quân nút đánh lúc ăn lúc k bàn phím đt thì nút xóa bấm lúc ăn lúc k). Tiếp tục đem lên hãng thì ns do các ứng dụng bên phần mền thứ 3 gây ra, kêu hạng chế tải các ứng dụng bên CH PLAY về , bộ mua máy gần 10tr về để nghe và gọi à... khuyên ae chơi game k lên mua",-1
Mới mua và đỗi sang máy khác vẫn bị đứt cãm ung khi choi game quá nãn..khi bõ 9tr ra mua con đt mà choi game tệ,-1
Mới mua mà k cài được app messenger vói nhaccuatui trong Ch đem đến hỏi nhân viên thì nhân viên cũng k biết xử lí,-1
"Loạn cảm ứng, đánh chữ bàn phím loạn cả lên. Mua rồi 7 ngày hối hận. Lúc trước khi mua ko xem đánh giá nên giờ hối hận.
",-1
"Pin hết nhanh ,cảm ứng vân tay không nhạy có lúc phải nhập 3 4 lần .mong có phiên bản câp nhật để vân tay nhạy hơn",-1
"mọi thứ đều rất ổn, ngoại trừ vân tay được 1đ, giống như thời mà điện thoại hàng lậu giả mở khóa bằng vân tay vậy, đùa chứ mở mãi vân tay ko được ấy, pin bình thường",-1
Sản phẩm a70 cảm ứng vân tay cực kém.chất lượng hình ảnh cũng kém và rất nhiều thứ mà tôi thấy a70 kém ko xứng với giá 9tr2 tôi mua đc hai ngày đã muốn vứt đi rùi.sai lầm lớn nhất của tôi về đt là mua a 70,-1
Vân tay quá kém. Nhận diện khuôn mặt thì lâu lâu bị đơ. Muốn sử dụng sạc dự phòng thì phải mua cáp sạc mới.,-1
